"theta","posterior_density","posterior_mass"
46.5465465465466,4.51815384121344e-08,4.52267651773117e-09
46.6466466466467,5.08804045105281e-08,5.09313358463745e-09
46.7467467467468,5.73813958566953e-08,5.74388346913868e-09
46.8468468468469,6.48094711391754e-08,6.48743454846601e-09
46.946946946947,7.33109872318907e-08,7.33843716034943e-09
47.047047047047,8.30577035338593e-08,8.31408443782377e-09
47.1471471471472,9.4251601074553e-08,9.43459470215747e-09
47.2472472472473,1.07130695842988e-07,1.07237933776765e-08
47.3473473473474,1.21976068419721e-07,1.22098166586308e-08
47.4474474474475,1.39120385488742e-07,1.39259645133876e-08
47.5475475475476,1.58958256153997e-07,1.59117373527525e-08
47.6476476476477,1.81958851023901e-07,1.82140992015918e-08
47.7477477477478,2.08681319735831e-07,2.08890209945777e-08
47.8478478478479,2.39793679447083e-07,2.40033713160244e-08
47.947947947948,2.76096021271485e-07,2.76372393665151e-08
48.048048048048,3.18549104763304e-07,3.18867972736041e-08
48.1481481481482,3.68309696897472e-07,3.68678375272746e-08
48.2482482482483,4.26774380774597e-07,4.27201582356955e-08
48.3483483483484,4.95634035933815e-07,4.96130166099916e-08
48.4484484484485,5.76941810522846e-07,5.77519329852699e-08
48.5485485485486,6.73198210833004e-07,6.73872082915921e-08
48.6486486486487,7.87457986433528e-07,7.88246232666195e-08
48.7487487487488,9.2346487089655e-07,9.24389260156708e-08
48.8488488488489,1.0858220591829e-06,1.08690896815105e-07
48.948948948949,1.2802087129617e-06,1.28149020316486e-07
49.049049049049,1.51365598884565e-06,1.51517116000565e-07
49.1491491491492,1.79490036187417e-06,1.7966970589331e-07
49.2492492492493,2.13483775333575e-06,2.13697472806382e-07
49.3493493493494,2.54710970195772e-06,2.54965936131904e-07
49.4494494494495,3.04886328274436e-06,3.0519151979423e-07
49.5495495495496,3.66174071523476e-06,3.66540612135612e-07
49.6496496496497,4.4131740686793e-06,4.41759166033964e-07
49.7497497497498,5.33808722027128e-06,5.34343065092221e-07
49.8498498498499,6.4811441681496e-06,6.48763179994956e-07
49.94994994995,7.89973409683634e-06,7.90764173857493e-07
50.0500500500501,9.66795518816391e-06,9.67763282098491e-07
50.1501501501502,1.18819596275467e-05,1.18938534810277e-06
50.2502502502503,1.46671639529323e-05,1.46818457987311e-06
50.3503503503504,1.81880298079538e-05,1.82062360439978e-06
50.4504504504505,2.26614064972964e-05,2.26840905878844e-06
50.5505505505506,2.83748368323091e-05,2.84032400723815e-06
50.6506506506507,3.57118178105565e-05,3.57475653759324e-06
50.7507507507508,4.51868602523272e-05,4.52320923446719e-06
50.8508508508509,5.74944278731017e-05,5.75519798529548e-06
50.950950950951,7.35776341198563e-05,7.36512854052617e-06
51.0510510510511,9.47251936091028e-05,9.48200136227257e-06
51.1511511511512,0.000122708938629312,1.22831770399712e-05
51.2512512512513,0.000159979752484237,1.60139892376614e-05
51.3513513513514,0.000209947778533606,2.10157936470076e-05
51.4514514514515,0.000277384216067489,2.77661877945435e-05
51.5515515515516,0.000368998114583357,3.69367482065423e-05
51.6516516516517,0.000494263585593967,4.94758343937905e-05
51.7517517517518,0.000666601565930141,6.67268834764907e-05
51.8518518518519,0.000905054799053324,9.05960759813139e-05
51.951951951952,0.00123662992369178,0.000123786779148326
52.0520520520521,0.00169950247910768,0.000170120368279048
52.1521521521522,0.00234725932725341,0.00023496089361896
52.2522522522523,0.0032542349413353,0.000325749243376907
52.3523523523524,0.00452170600062928,0.000452623223286215
52.4524524524525,0.00628416934852599,0.000629045980833434
52.5525525525526,0.00871415864069708,0.000872288152221931
52.6526526526527,0.0120233206305317,0.00120353559865183
52.7527527527528,0.0164574217319176,0.00164738956275452
52.8528528528529,0.0222844317354663,0.00223067384739402
52.952952952953,0.0297780201433567,0.0029807827971328
53.0530530530531,0.0392020675570691,0.00392413088659351
53.1531531531532,0.0508018295498786,0.00508526822321108
53.2532532532533,0.0648020105249244,0.00648668774023268
53.3533533533534,0.0814035169389901,0.00814850019409312
53.4534534534535,0.100765243931505,0.0100866110041546
53.5535535535536,0.122960146567264,0.0123083229797061
53.6536536536537,0.147906777663769,0.0148054832496265
53.7537537537538,0.175294879737925,0.0175470350088013
53.8538538538539,0.204539116538143,0.0204743860398542
53.953953953954,0.234797029749787,0.0235032061811599
54.0540540540541,0.265065219193445,0.0265330549743189
54.1541541541542,0.294325699565323,0.0294620319885208
54.2542542542543,0.321678892714763,0.0322000893608372
54.3543543543544,0.346401808512096,0.0346748557069166
54.4544544544545,0.36791343468985,0.0368281716406257
54.5545545545546,0.38568444718468,0.0386070517702383
54.6546546546547,0.399160262446516,0.0399559822268785
54.7547547547548,0.407761166702224,0.0408169336038263
54.8548548548549,0.410985875380598,0.0411397272653252
54.954954954955,0.408588960095919,0.0408997958053974
55.0550550550551,0.400751312921185,0.0401152465386572
55.1551551551552,0.388149259959912,0.038853779775767
55.2552552552553,0.371872022976335,0.0372244267243579
55.3553553553554,0.353215984726714,0.0353569554280995
55.4554554554555,0.333441958999228,0.0333775734733963
55.5555555555556,0.313581676117981,0.0313895571689671
55.6556556556557,0.294335697826548,0.0294630328154703
55.7557557557558,0.276057570176924,0.0276333904081006
55.8558558558559,0.258795277274603,0.025905433160621
55.955955955956,0.242361758044891,0.0242604362407298
56.0560560560561,0.22641844743266,0.0226645092525185
56.1561561561562,0.210566865403729,0.0210777643046776
56.2562562562563,0.194446005326928,0.0194640645972901
56.3563563563564,0.177826259530988,0.0178004263794783
56.4564564564565,0.160678987956708,0.0160839827784493
56.5565565565566,0.143195943490432,0.0143339282773205
56.6566566566567,0.125745225214136,0.0125871096310447
56.7567567567568,0.108777826980984,0.0108886713694679
56.8568568568569,0.0927226921720359,0.00928155076797158
56.956956956957,0.0779098901047442,0.0077987877982727
57.0570570570571,0.0645412353221513,0.00646058411633147
57.1571571571572,0.0527023785052896,0.00527551336389286
57.2572572572573,0.042395872086017,0.00424383103964135
57.3573573573574,0.0335743839410049,0.00336079919329379
57.4574574574575,0.0261617337691933,0.00261879216908842
57.5575575575576,0.0200600857614976,0.00200801659274251
57.6576576576577,0.0151495234134883,0.00151646881015899
57.7577577577578,0.0112884435416798,0.00112997432849648
57.8578578578579,0.00831978937587685,0.000832811749337023
57.957957957958,0.0060825261953059,0.000608861481011603
58.0580580580581,0.00442419229251655,0.000442862091342998
58.1581581581582,0.00321044988722651,0.00032136635507773
58.2582582582583,0.00232984919570618,0.000233218137708327
58.3583583583584,0.00169425943860598,0.000169595539399998
58.4584584584585,0.00123649695970272,0.000123773469439712
58.5585585585586,0.000906705354256816,9.07612967224041e-05
58.6586586586587,0.000668578417791643,6.69247665457101e-05
58.7587587587588,0.000496005524897112,4.96502026924037e-05
58.8588588588589,0.000370349076211024,3.70719796007032e-05
58.958958958959,0.000278354969107956,2.78633602710667e-05
59.0590590590591,0.000210605565488143,2.10816381870013e-05
59.1591591591592,0.000160400654548106,1.6056121576387e-05
59.2592592592593,0.000122959822458236,1.23082905363599e-05
59.3593593593594,9.48588692322525e-05,9.4953823055308e-06
59.4594594594595,7.36333949105339e-05,7.37071020125466e-06
59.5595595595596,5.75003861752635e-05,5.7557944119383e-06
59.6596596596597,4.51625435653243e-05,4.5207751316641e-06
59.7597597597598,3.56704484518811e-05,3.57061546064877e-06
59.8598598598599,2.83251428657771e-05,2.83534963621393e-06
59.95995995996,2.26089838234139e-05,2.26316154388528e-06
60.0600600600601,1.81363323340984e-05,1.81544868209194e-06
60.1601601601602,1.46182067366484e-05,1.46328395762246e-06
60.2602602602603,1.18368094992978e-05,1.18486581574552e-06
60.3603603603604,9.62706816888506e-06,9.63670487375883e-07
60.4604604604605,7.86318440768193e-06,7.87105546314509e-07
60.5605605605606,6.44877759325418e-06,6.45523282608027e-07
60.6606606606607,5.30962227618227e-06,5.31493721339568e-07
60.7607607607608,4.38826752140574e-06,4.39266018158733e-07
60.8608608608609,3.6400289807472e-06,3.6436726534006e-07
60.960960960961,3.02998768451936e-06,3.03302070522459e-07
61.0610610610611,2.53073105448217e-06,2.53326431880097e-07
61.1611611611612,2.12064399527069e-06,2.12276676203273e-07
61.2612612612613,1.78260975518439e-06,1.78439414933372e-07
61.3613613613614,1.50301756991084e-06,1.50452209200284e-07
61.4614614614615,1.27100111386649e-06,1.27227338725375e-07
61.5615615615616,1.07785143121322e-06,1.0789303615748e-07
61.6616616616617,9.16562381219395e-07,9.17479861080477e-08
61.7617617617618,7.81477183708458e-07,7.82259443151611e-08
61.8618618618619,6.68012438900136e-07,6.68681120020158e-08
61.961961961962,5.72441772582743e-07,5.73014787370114e-08
62.0620620620621,4.91725561891331e-07,4.92217779671003e-08
62.1621621621622,4.23376418831028e-07,4.23800219050078e-08
62.2622622622623,3.65352531010275e-07,3.65718249259535e-08
62.3623623623624,3.15972788144436e-07,3.16289077221658e-08
62.4624624624625,2.73849009879923e-07,2.74123133012937e-08
62.5625625625626,2.37831646571031e-07,2.38069716287318e-08
62.6626626626627,2.06966131997596e-07,2.071733053029e-08
62.7627627627628,1.80457686639509e-07,1.80638324964473e-08
62.8628628628629,1.57642847491556e-07,1.57800648139696e-08
62.962962962963,1.37966369539264e-07,1.38104474013278e-08
63.0630630630631,1.2096243049695e-07,1.21083514010961e-08
63.1631631631632,1.06239293527145e-07,1.06345639166311e-08
63.2632632632633,9.34667570286471e-08,9.35603173459932e-09
63.3633633633634,8.23658573075729e-08,8.24483056131862e-09
63.4634634634635,7.2700397508271e-08,7.277317067895e-09
63.5635635635636,6.4269961069635e-08,6.43342953650001e-09
63.6636636636637,5.69041351750647e-08,5.69610962713361e-09
63.7637637637638,5.04577230271631e-08,5.05082312584216e-09
63.8638638638639,4.4806766276704e-08,4.48516178945987e-09
63.963963963964,3.9845232879039e-08,3.98851179970361e-09
64.0640640640641,3.54822528383082e-08,3.55177706089172e-09
64.1641641641642,3.16398061352426e-08,3.16714776128555e-09
64.2642642642643,2.82507847184872e-08,2.82790637822696e-09
64.3643643643644,2.5257364637065e-08,2.52826472843494e-09
64.4644644644645,2.26096358842391e-08,2.26322681523915e-09
64.5645645645646,2.02644468493377e-08,2.02847315809186e-09
64.6646646646647,1.81844278607742e-08,1.82026304912655e-09
64.7647647647648,1.63371644898373e-08,1.63535180078452e-09
64.8648648648649,1.46944963409704e-08,1.4709205546517e-09
64.964964964965,1.32319211961712e-08,1.32451663625337e-09
65.0650650650651,1.19280877816212e-08,1.19400278094307e-09
65.1651651651652,1.07643632225616e-08,1.07751383609225e-09
65.2652652652653,9.72446355938802e-09,9.73419775714518e-10
65.3653653653654,8.79413760412133e-09,8.80294054466601e-10
65.4654654654655,7.96089599459065e-09,7.96886485945011e-10
65.5655655655656,7.21377861295478e-09,7.22099961256736e-10
65.6656656656657,6.54315462347378e-09,6.54970432780159e-10
65.7657657657658,5.94055029079638e-09,5.94649678758397e-10
65.8658658658659,5.39850049625557e-09,5.40390440065623e-10
65.965965965966,4.91042050181275e-09,4.91533583765041e-10
66.0660660660661,4.47049504064545e-09,4.47497001065611e-10
66.1661661661662,4.07358225745652e-09,4.0776599173739e-10
66.2662662662663,3.71513039475337e-09,3.71884924399737e-10
66.3663663663664,3.3911054354746e-09,3.39449993541002e-10
66.4664664664665,3.09792817719923e-09,3.10102920640564e-10
66.5665665665666,2.83241943685923e-09,2.83525469155079e-10
66.6666666666667,2.59175227408717e-09,2.59434662070788e-10
66.7667667667668,2.3734102816366e-09,2.3757860677043e-10
66.8668668668669,2.17515112733162e-09,2.17732845578741e-10
66.966966966967,1.99497464759692e-09,1.99697161921614e-10
67.0670670670671,1.83109489099232e-09,1.83292781881113e-10
67.1671671671672,1.68191559402504e-09,1.68359919321826e-10
67.2672672672673,1.54600864307587e-09,1.54755619927515e-10
67.3673673673674,1.42209513744491e-09,1.42351865610102e-10
67.4674674674675,1.30902872087538e-09,1.31033905993532e-10
67.5675675675676,1.20578089378611e-09,1.20698788166778e-10
67.6676676676677,1.11142805694988e-09,1.11254059754743e-10
67.7677677677678,1.02514007044763e-09,1.02616623668431e-10
67.8678678678679,9.46170140199864e-10,9.47117257457322e-11
67.967967967968,8.73845868907649e-10,8.74720589497147e-11
68.0680680680681,8.07561329394042e-10,8.08369699093137e-11
68.1681681681682,7.46770036611735e-10,7.47517554165902e-11
68.2682682682683,6.90978710383534e-10,6.916703807643e-11
68.3683683683684,6.39741734622232e-10,6.40382116738972e-11
68.4684684684685,5.92656230632391e-10,5.93249480112505e-11
68.5685685685686,5.49357672384342e-10,5.49907579964308e-11
68.6686686686687,5.09515980587647e-10,5.10026006594242e-11
68.7687687687688,4.7283204016289e-10,4.73305345508399e-11
68.8688688688689,4.39034592477237e-10,4.39474066543782e-11
68.968968968969,4.07877459605693e-10,4.08285745351045e-11
69.0690690690691,3.79137063025247e-10,3.79516579604852e-11
69.1691691691692,3.52610203642044e-10,3.52963166808854e-11
69.2692692692693,3.28112073980231e-10,3.28440514494726e-11
69.3693693693694,3.05474476798748e-10,3.05780257055804e-11
69.4694694694695,2.84544227414109e-10,2.8482905647058e-11
69.5695695695696,2.65181719647673e-10,2.65447166814488e-11
69.6696696696697,2.47259637633967e-10,2.47507144778746e-11
69.7697697697698,2.30661797762733e-10,2.30892690453186e-11
69.8698698698699,2.15282106818208e-10,2.15497604422631e-11
69.96996996997,2.01023623955091e-10,2.01224848803895e-11
70.0700700700701,1.87797715539344e-10,1.87985701240585e-11
70.1701701701702,1.75523293106251e-10,1.7569899209835e-11
70.2702702702703,1.64126125768775e-10,1.6429041618496e-11
70.3703703703704,1.53538219363731e-10,1.53691911275006e-11
70.4704704704705,1.436972554672e-10,1.43841096563764e-11
70.5705705705706,1.34546084157202e-10,1.34680764922124e-11
70.6706706706707,1.26032265062976e-10,1.26158423486462e-11
70.7707707707708,1.18107651826163e-10,1.18225877703867e-11
70.8708708708709,1.10728015619144e-10,1.10838854473618e-11
70.970970970971,1.03852703827141e-10,1.03956660487629e-11
71.0710710710711,9.74443304108262e-11,9.75418722831095e-12
71.1711711711712,9.14684948305916e-11,9.15600548854772e-12
71.2712712712713,8.58935267381162e-11,8.59795062443607e-12
71.3713713713714,8.06902539296558e-11,8.07710249546105e-12
71.4714714714715,7.58317913129285e-11,7.59076990119406e-12
71.5715715715716,7.12933488690333e-11,7.1364713582616e-12
71.6716716716717,6.70520567957151e-11,6.71191759716869e-12
71.7717717717718,6.30868062012885e-11,6.3149956157446e-12
71.8718718718719,5.93781038820821e-11,5.94375414235057e-12
71.971971971972,5.59079398625149e-11,5.59639037662813e-12
72.0720720720721,5.26596665078654e-11,5.27123788867523e-12
72.1721721721722,4.96178881370105e-11,4.96675556927033e-12
72.2722722722723,4.67683601675284e-11,4.68151753428713e-12
72.3723723723724,4.40978969197662e-11,4.4142038958725e-12
72.4724724724725,4.1594287291083e-11,4.16359232142974e-12
72.5725725725726,3.92462175873916e-11,3.92855030904821e-12
72.6726726726727,3.70432008674049e-11,3.70802811485535e-12
72.7727727727728,3.49755122163242e-11,3.50105227390633e-12
72.8728728728729,3.30341294209403e-11,3.30671966175579e-12
72.972972972973,3.12106785678143e-11,3.12419204883026e-12
73.0730730730731,2.94973841309839e-11,2.9526911042026e-12
73.1731731731732,2.78870231559982e-11,2.79149380940924e-12
73.2732732732733,2.63728831835019e-11,2.63992824659679e-12
73.3733733733734,2.49487235884166e-11,2.49736972857023e-12
73.4734734734735,2.36087400404598e-11,2.36323724128727e-12
73.5735735735736,2.23475318185265e-11,2.23699017202468e-12
73.6736736736737,2.11600717356991e-11,2.11812529886878e-12
73.7737737737738,2.00416784535643e-11,2.00617401937581e-12
73.8738738738739,1.89879909843599e-11,1.90069979823423e-12
73.973973973974,1.79949451974287e-11,1.80129581555843e-12
74.0740740740741,1.70587521627436e-11,1.70758279907344e-12
74.1741741741742,1.61758781790133e-11,1.61920702492626e-12
74.2742742742743,1.53430263472711e-11,1.53583847320031e-12
74.3743743743744,1.4557119562985e-11,1.45716912542392e-12
74.4744744744745,1.38152848107654e-11,1.38291139246901e-12
74.5745745745746,1.31148386557563e-11,1.31279666223787e-12
74.6746746746747,1.24532738349101e-11,1.24657395744846e-12
74.7747747747748,1.18282468596197e-11,1.18400869465662e-12
74.8748748748749,1.12375665487241e-11,1.12488153640882e-12
74.974974974975,1.0679183417754e-11,1.06898732910451e-12
75.0750750750751,1.01511798565382e-11,1.01613411977359e-12
75.1751751751752,9.65176103297683e-12,9.66142245543227e-13
75.2752752752753,9.1792464659819e-12,9.18843490088279e-13
75.3753753753754,8.7320622153124e-12,8.74080301833075e-13
75.4754754754755,8.30873364035593e-12,8.31705069104699e-13
75.5755755755756,7.90787868384423e-12,7.91579447832256e-13
75.6756756756757,7.52820164009717e-12,7.53573737747465e-13
75.7757757757758,7.16848737067511e-12,7.17566303370883e-13
75.8758758758759,6.82759593333012e-12,6.83443036369382e-13
75.975975975976,6.50445759289546e-12,6.51096856145692e-13
76.0760760760761,6.19806818527182e-12,6.20427245772956e-13
76.1761761761762,5.90748480797089e-12,5.91339820617708e-13
76.2762762762763,5.63182181278799e-12,5.63745927206006e-13
76.3763763763764,5.37024707810806e-12,5.37562270080888e-13
76.4764764764765,5.12197854012209e-12,5.12710564576787e-13
76.5765765765766,4.88628096385449e-12,4.89117213599049e-13
76.6766766766767,4.66246293639324e-12,4.6671300664597e-13
76.7767767767768,4.44987406608275e-12,4.45432839447724e-13
76.8768768768769,4.24790237269408e-12,4.25215452722131e-13
76.976976976977,4.05597185474149e-12,4.06003188662813e-13
77.0770770770771,3.87354022117435e-12,3.87741763881317e-13
77.1771771771772,3.70009677564585e-12,3.70380057622208e-13
77.2772772772773,3.53516044245856e-12,3.53869914160017e-13
77.3773773773774,3.37827792410844e-12,3.38165958369214e-13
77.4774774774775,3.22902198110916e-12,3.23225423534451e-13
77.5775775775776,3.08698982547498e-12,3.09007990538037e-13
77.6776776776777,2.95180161988627e-12,2.95475637626254e-13
77.7777777777778,2.82309907515075e-12,2.82592500015091e-13
77.8778778778779,2.70054413912285e-12,2.70324738650937e-13
77.977977977978,2.58381777074482e-12,2.58640417491974e-13
78.0780780780781,2.47261879333901e-12,2.47509388722624e-13
78.1781781781782,2.36666282170838e-12,2.36903185356194e-13
78.2782782782783,2.26568125799842e-12,2.26794920720563e-13
78.3783783783784,2.16942035163854e-12,2.17159194358213e-13
78.4784784784785,2.07764031901861e-12,2.07972003905767e-13
78.5785785785786,1.99011451886759e-12,1.99210662549309e-13
78.6786786786787,1.90662867958997e-12,1.90853721680678e-13
78.7787787787788,1.82698017508142e-12,1.82880898406549e-13
78.8788788788789,1.75097734579229e-12,1.75273007586816e-13
78.978978978979,1.67843886203462e-12,1.68011898101564e-13
79.0790790790791,1.60919312674061e-12,1.61080393067129e-13
79.1791791791792,1.54307771507442e-12,1.54462233741183e-13
79.2792792792793,1.47993884848172e-12,1.48142026875047e-13
79.3793793793794,1.41963090092771e-12,1.42105195288059e-13
79.4794794794795,1.36201593523077e-12,1.36337931454532e-13
79.5795795795796,1.30696326754227e-12,1.30827153908135e-13
79.6796796796797,1.25434905815729e-12,1.25560466282011e-13
79.7797797797798,1.20405592696424e-12,1.2052611881524e-13
79.8798798798799,1.15597259195736e-12,1.15712972167904e-13
79.97997997998,1.10999352934166e-12,1.11110463397564e-13
80.0800800800801,1.06601865386036e-12,1.06708573959997e-13
80.1801801801802,1.02395301806566e-12,1.02497799606172e-13
80.2802802802803,9.83706529340304e-13,9.84691220560867e-14
80.3803803803804,9.45193683556373e-13,9.46139823379755e-14
80.4804804804805,9.08333314331605e-13,9.09242556888494e-14
80.5805805805806,8.73048356912804e-13,8.73922279191997e-14
80.6806806806807,8.39265625779342e-13,8.40105731510855e-14
80.7807807807808,8.06915605119412e-13,8.0772332844786e-14
80.8808808808809,7.75932251387384e-13,7.76708960347733e-14
80.980980980981,7.462528072017e-13,7.4699980700871e-14
81.0810810810811,7.17817625891115e-13,7.1853616205317e-14
81.1811811811812,6.90570006041766e-13,6.91261267309076e-14
81.2812812812813,6.6445603543911e-13,6.65121156595707e-14
81.3813813813814,6.39424443837808e-13,6.40064508346155e-14
81.4814814814815,6.15426464028775e-13,6.16042506535311e-14
81.5815815815816,5.92415700706334e-13,5.93008709415751e-14
81.6816816816817,5.70348006670107e-13,5.70918925595703e-14
81.7817817817818,5.49181365925492e-13,5.49731097022515e-14
81.8818818818819,5.28875783274164e-13,5.29405188462628e-14
81.981981981982,5.09393180011642e-13,5.09903083094738e-14
82.0820820820821,4.90697295372725e-13,4.91188483856583e-14
82.1821821821822,4.72753593388272e-13,4.73226820208481e-14
82.2822822822823,4.555291748374e-13,4.55985159997398e-14
82.3823823823824,4.38992693998776e-13,4.39432126124901e-14
82.4824824824825,4.23114279923033e-13,4.23537817740775e-14
82.5825825825826,4.07865461965192e-13,4.08273735700894e-14
82.6826826826827,3.93219099332174e-13,3.93612712044219e-14
82.7827827827828,3.79149314415156e-13,3.79528843258415e-14
82.8828828828829,3.65631429690696e-13,3.65997427117814e-14
82.982982982983,3.52641907987512e-13,3.52994902890403e-14
83.0830830830831,3.40158295928097e-13,3.4049879472282e-14
83.1831831831832,3.28159170365713e-13,3.28487658023737e-14
83.2832832832833,3.16624087648228e-13,3.16941028676905e-14
83.3833833833834,3.05533535550057e-13,3.05839374924982e-14
83.4834834834835,2.9486888772318e-13,2.95164051774955e-14
83.5835835835836,2.84612360526755e-13,2.8489725778454e-14
83.6836836836837,2.74746972103384e-13,2.75021994097482e-14
83.7837837837838,2.65256503577634e-13,2.65522025603238e-14
83.8838838838839,2.56125462259882e-13,2.56381844103986e-14
83.983983983984,2.47339046745237e-13,2.47586633378616e-14
84.0840840840841,2.38883113803807e-13,2.39122236039847e-14
84.1841841841842,2.30744146964548e-13,2.30975122086635e-14
84.2842842842843,2.22909226700587e-13,2.23132359059647e-14
84.3843843843844,2.15366002129209e-13,2.15581583712923e-14
84.4844844844845,2.08102664144732e-13,2.08310975119852e-14
84.5845845845846,2.01107919907083e-13,2.01309229136219e-14
84.6846846846847,1.94370968613381e-13,1.94565534147529e-14
84.7847847847848,1.87881478483879e-13,1.88069548031912e-14
84.8848848848849,1.81629564897601e-13,1.81811376273875e-14
84.984984984985,1.75605769616541e-13,1.75781551167709e-14
85.0850850850851,1.69801041040864e-13,1.69971012052917e-14
85.1851851851852,1.64206715440641e-13,1.64371086527168e-14
85.2852852852853,1.58814499112822e-13,1.58973472585408e-14
85.3853853853854,1.53616451414892e-13,1.53770221636529e-14
85.4854854854855,1.48604968629458e-13,1.4875372235181e-14
85.5855855855856,1.4377276861645e-13,1.43916685301752e-14
85.6856856856857,1.39112876212079e-13,1.3925212834042e-14
85.7857857857858,1.3461860933592e-13,1.34753362698619e-14
85.8858858858859,1.30283565769568e-13,1.30413979749317e-14
85.985985985986,1.26101610572389e-13,1.262278384108e-14
86.0860860860861,1.2206686410169e-13,1.22189053154845e-14
86.1861861861862,1.18173690606441e-13,1.18291982589031e-14
86.2862862862863,1.14416687365359e-13,1.14531218583943e-14
86.3863863863864,1.10790674341719e-13,1.10901575917637e-14
86.4864864864865,1.07290684328744e-13,1.07398082411156e-14
86.5865865865866,1.03911953560854e-13,1.04015969530385e-14
86.6866866866867,1.00649912767328e-13,1.00750663430759e-14
86.7867867867868,9.75001786462261e-14,9.75977764226489e-15
86.8868868868869,9.44585457375767e-14,9.45530988364132e-15
86.986986986987,9.15209786759348e-14,9.16125912672021e-15
87.0870870870871,8.86836048034781e-14,8.87723771806589e-15
87.1871871871872,8.5942707125812e-14,8.60287358616738e-15
87.2872872872873,8.32947175935507e-14,8.33780956892401e-15
87.3873873873874,8.07362106936765e-14,8.0817027721398e-15
87.4874874874875,7.82638973354564e-14,7.83422395750316e-15
87.5875875875876,7.58746190165544e-14,7.59505695861407e-15
87.6876876876877,7.35653422556394e-14,7.36389812368763e-15
87.7877877877878,7.13331532785828e-14,7.14045578364193e-15
87.8878878878879,6.91752529459284e-14,6.92444974433719e-15
87.987987987988,6.70889519100035e-14,6.71561080180216e-15
88.0880880880881,6.5071665990604e-14,6.51368027933975e-15
88.1881881881882,6.31209117587607e-14,6.31840958546154e-15
88.2882882882883,6.12343023186385e-14,6.12955979165552e-15
88.3883883883884,5.94095432780993e-14,5.94690122903898e-15
88.4884884884885,5.76444288989627e-14,5.77021310299928e-15
88.5885885885886,5.5936838418442e-14,5.59928312496918e-15
88.6886886886887,5.42847325336496e-14,5.43390716052549e-15
88.7887887887888,5.26861500414945e-14,5.2738888930425e-15
88.8888888888889,5.11392046266601e-14,5.11903950216818e-15
88.988988988989,4.96420817907216e-14,4.9691773564286e-15
89.0890890890891,4.81930359158037e-14,4.82412771929968e-15
89.1891891891892,4.67903874565164e-14,4.68372246811977e-15
89.2892892892893,4.54325202541992e-14,4.54779982524517e-15
89.3893893893894,4.41178789678135e-14,4.41620410088224e-15
89.4894894894895,4.2844966616088e-14,4.28878544705586e-15
89.5895895895896,4.16123422258006e-14,4.16539962220227e-15
89.6896896896897,4.0418618581312e-14,4.04590776589711e-15
89.7897897897898,3.92624600707236e-14,3.93017618325562e-15
89.8898898898899,3.81425806242352e-14,3.81807613856209e-15
89.98998998999,3.70577417405184e-14,3.70948365770956e-15
90.0900900900901,3.60067505970929e-14,3.60427933904834e-15
90.1901901901902,3.49884582409159e-14,3.50234817226385e-15
90.2902902902903,3.40017578555538e-14,3.40357936492031e-15
90.3903903903904,3.3045583101491e-14,3.30786617632543e-15
90.4904904904905,3.21189065262934e-14,3.21510575838774e-15
90.5905905905906,3.12207380414961e-14,3.12519900315276e-15
90.6906906906907,3.03501234632382e-14,3.03805039672054e-15
90.7907907907908,2.95061431138061e-14,2.95356787925987e-15
90.8908908908909,2.868791048138e-14,2.87166271084885e-15
90.990990990991,2.7894570935408e-14,2.79224934288369e-15
91.0910910910911,2.71253004951503e-14,2.71524529480984e-15
91.1911911911912,2.63793046490539e-14,2.64057103594134e-15
91.2912912912913,2.56558172227224e-14,2.56814987214439e-15
91.3913913913914,2.49540992933585e-14,2.49790783717302e-15
91.4914914914915,2.42734381486427e-14,2.42977358845273e-15
91.5915915915916,2.36131462881208e-14,2.36367830711921e-15
91.6916916916917,2.29725604652452e-14,2.29955560212665e-15
91.7917917917918,2.23510407683159e-14,2.23734141824984e-15
91.8918918918919,2.17479697386387e-14,2.17697394781169e-15
91.991991991992,2.11627515242963e-14,2.1183935459756e-15
92.0920920920921,2.05948110680012e-14,2.06154264944957e-15
92.1921921921922,2.00435933275741e-14,2.00636569845587e-15
92.2922922922923,1.9508562527649e-14,1.95280906182673e-15
92.3923923923924,1.89892014412765e-14,1.90082096509275e-15
92.4924924924925,1.84850107001539e-14,1.85035142143683e-15
92.5925925925926,1.79955081322677e-14,1.80135216539216e-15
92.6926926926927,1.75202281257904e-14,1.75377658916821e-15
92.7927927927928,1.70587210181248e-14,1.70757968149397e-15
92.8928928928929,1.66105525090347e-14,1.66271796887235e-15
92.992992992993,1.6175303096858e-14,1.61914945914495e-15
93.0930930930931,1.57525675368283e-14,1.57683358727011e-15
93.1931931931932,1.534195432059e-14,1.53573116322222e-15
93.2932932932933,1.4943085176019e-14,1.49580432192382e-15
93.3933933933934,1.45555945865104e-14,1.45701647512617e-15
93.4934934934935,1.41791293289232e-14,1.41933226515748e-15
93.5935935935936,1.38133480294149e-14,1.38271752046195e-15
93.6936936936937,1.34579207364266e-14,1.34713921285551e-15
93.7937937937938,1.31125285101155e-14,1.31256541642798e-15
93.8938938938939,1.27768630275597e-14,1.27896526802399e-15
93.993993993994,1.24506262030908e-14,1.24630892923832e-15
94.0940940940941,1.21335298231386e-14,1.21456754986373e-15
94.1941941941942,1.1825295194996e-14,1.18371323273234e-15
94.2942942942943,1.15256528089404e-14,1.15371899989394e-15
94.3943943943944,1.12343420131712e-14,1.1245587600772e-15
