"alpha0","beta","posterior_mass"
22.5301204819277,-1.51967871485944,5.31925957691962e-05
22.6907630522088,-1.51967871485944,6.33566867159966e-05
22.85140562249,-1.51967871485944,7.44288134822308e-05
23.0120481927711,-1.51967871485944,8.62567639145947e-05
23.1726907630522,-1.51967871485944,9.86375622219891e-05
23.3333333333333,-1.51967871485944,0.00011132173830063
23.4939759036145,-1.51967871485944,0.000124021008004342
23.6546184738956,-1.51967871485944,0.000136419094088737
23.8152610441767,-1.51967871485944,0.000148185124859313
23.9759036144578,-1.51967871485944,0.00015898879232208
24.136546184739,-1.51967871485944,0.000168516263304877
24.2971887550201,-1.51967871485944,0.000176485737991158
24.4578313253012,-1.51967871485944,0.000182661552901166
24.6184738955823,-1.51967871485944,0.000186865830190444
24.7791164658635,-1.51967871485944,0.000188986871118846
24.9397590361446,-1.51967871485944,0.000188983757456378
25.1004016064257,-1.51967871485944,0.00018688693197689
25.2610441767068,-1.51967871485944,0.000182794846102632
25.421686746988,-1.51967871485944,0.000176867057741962
25.5823293172691,-1.51967871485944,0.000169314408159856
25.7429718875502,-1.51967871485944,0.000160387083156334
25.9036144578313,-1.51967871485944,0.000150361459578178
26.0642570281125,-1.51967871485944,0.000139526651281457
26.2248995983936,-1.51967871485944,0.000128171605772391
26.3855421686747,-1.51967871485944,0.0001165734775426
26.5461847389558,-1.51967871485944,0.00010498783490225
26.706827309237,-1.51967871485944,9.3641064311156e-05
26.8674698795181,-1.51967871485944,8.27251398355844e-05
27.0281124497992,-1.51967871485944,7.23947429761193e-05
27.1887550200803,-1.51967871485944,6.27665633447894e-05
27.3493975903614,-1.51967871485944,5.39204923963545e-05
27.5100401606426,-1.51967871485944,4.59023446620243e-05
27.6706827309237,-1.51967871485944,3.87277032738829e-05
27.8313253012048,-1.51967871485944,3.2386484996648e-05
27.9919678714859,-1.51967871485944,2.68478479685335e-05
28.1526104417671,-1.51967871485944,2.20651149792972e-05
28.3132530120482,-1.51967871485944,1.79804481291751e-05
28.4738955823293,-1.51967871485944,1.45290793974033e-05
28.6345381526104,-1.51967871485944,1.1642969438858e-05
28.7951807228916,-1.51967871485944,9.25382877743501e-06
28.9558232931727,-1.51967871485944,7.29548807683674e-06
29.1164658634538,-1.51967871485944,5.70564552249512e-06
29.2771084337349,-1.51967871485944,4.42704908601347e-06
29.4377510040161,-1.51967871485944,3.40819018050793e-06
29.5983935742972,-1.51967871485944,2.60359431241355e-06
29.7590361445783,-1.51967871485944,1.97379558555229e-06
29.9196787148594,-1.51967871485944,1.48507726987809e-06
30.0803212851406,-1.51967871485944,1.10905200983517e-06
30.2409638554217,-1.51967871485944,8.22144311498381e-07
30.4016064257028,-1.51967871485944,6.05026117193061e-07
30.5622489959839,-1.51967871485944,4.4204462607349e-07
30.7228915662651,-1.51967871485944,3.20670800252675e-07
30.8835341365462,-1.51967871485944,2.30987668427461e-07
31.0441767068273,-1.51967871485944,1.65229820501845e-07
31.2048192771084,-1.51967871485944,1.17379409328302e-07
31.3654618473896,-1.51967871485944,8.28194400967632e-08
31.5261044176707,-1.51967871485944,5.80419529230356e-08
31.6867469879518,-1.51967871485944,4.04066672989378e-08
31.8473895582329,-1.51967871485944,2.79445254176892e-08
32.0080321285141,-1.51967871485944,1.9200123471396e-08
32.1686746987952,-1.51967871485944,1.31070591715646e-08
32.3293172690763,-1.51967871485944,8.89058498221e-09
32.4899598393574,-1.51967871485944,5.99250843184482e-09
32.6506024096386,-1.51967871485944,4.01392390209721e-09
32.8112449799197,-1.51967871485944,2.6720233133354e-09
32.9718875502008,-1.51967871485944,1.76786862558392e-09
33.1325301204819,-1.51967871485944,1.1625882705578e-09
33.293172690763,-1.51967871485944,7.59967851272995e-10
33.4538152610442,-1.51967871485944,4.93838047852550e-10
33.6144578313253,-1.51967871485944,3.1902168727832e-10
33.7751004016064,-1.51967871485944,2.04893455421736e-10
33.9357429718875,-1.51967871485944,1.30837931699735e-10
34.0963855421687,-1.51967871485944,8.30734130483361e-11
34.2570281124498,-1.51967871485944,5.24490891875046e-11
34.4176706827309,-1.51967871485944,3.29295427646935e-11
34.578313253012,-1.51967871485944,2.05602918483048e-11
34.7389558232932,-1.51967871485944,1.27671008127425e-11
34.8995983935743,-1.51967871485944,7.8849328564458e-12
35.0602409638554,-1.51967871485944,4.84361177758733e-12
35.2208835341365,-1.51967871485944,2.95957157175429e-12
35.3815261044177,-1.51967871485944,1.79886597702501e-12
35.5421686746988,-1.51967871485944,1.08767996999978e-12
35.7028112449799,-1.51967871485944,6.54270622008461e-13
35.863453815261,-1.51967871485944,3.91551567464408e-13
36.0240963855422,-1.51967871485944,2.33139981033546e-13
36.1847389558233,-1.51967871485944,1.38121560138775e-13
36.3453815261044,-1.51967871485944,8.14223275834862e-14
36.5060240963855,-1.51967871485944,4.77620515498106e-14
36.6666666666667,-1.51967871485944,2.78804432357268e-14
36.8273092369478,-1.51967871485944,1.61962009591818e-14
36.9879518072289,-1.51967871485944,9.36359650092048e-15
37.14859437751,-1.51967871485944,5.38774802906638e-15
37.3092369477912,-1.51967871485944,3.08550073078883e-15
37.4698795180723,-1.51967871485944,1.75879937470076e-15
37.6305220883534,-1.51967871485944,9.97923963992801e-16
37.7911646586345,-1.51967871485944,5.63620890309343e-16
37.9518072289157,-1.51967871485944,3.16885909489662e-16
38.1124497991968,-1.51967871485944,1.77362780969304e-16
38.2730923694779,-1.51967871485944,9.8828687523364e-17
38.433734939759,-1.51967871485944,5.48253704392797e-17
38.5943775100402,-1.51967871485944,3.02813292917562e-17
38.7550200803213,-1.51967871485944,1.66525096646082e-17
38.9156626506024,-1.51967871485944,9.11826510352231e-18
39.0763052208835,-1.51967871485944,4.97151377219696e-18
39.2369477911647,-1.51967871485944,2.69913700920138e-18
39.3975903614458,-1.51967871485944,1.45927383794924e-18
39.5582329317269,-1.51967871485944,7.8566928406527e-19
39.718875502008,-1.51967871485944,4.21259000771205e-19
39.8795180722892,-1.51967871485944,2.24946989122421e-19
40.0401606425703,-1.51967871485944,1.19632089349098e-19
40.2008032128514,-1.51967871485944,6.33674822463822e-20
40.3614457831325,-1.51967871485944,3.34311287292366e-20
40.5220883534137,-1.51967871485944,1.75677374028198e-20
40.6827309236948,-1.51967871485944,9.19549314049044e-21
40.8433734939759,-1.51967871485944,4.79449248964453e-21
41.004016064257,-1.51967871485944,2.49019027338165e-21
41.1646586345382,-1.51967871485944,1.2884227076381e-21
41.3253012048193,-1.51967871485944,6.64100281349788e-22
41.4859437751004,-1.51967871485944,3.41013644406763e-22
41.6465863453815,-1.51967871485944,1.74455965570062e-22
41.8072289156626,-1.51967871485944,8.89178369706839e-23
41.9678714859438,-1.51967871485944,4.5153748618067e-23
42.1285140562249,-1.51967871485944,2.28461642588656e-23
42.289156626506,-1.51967871485944,1.15175443993812e-23
42.4497991967871,-1.51967871485944,5.78556816062478e-24
42.6104417670683,-1.51967871485944,2.89590231678587e-24
42.7710843373494,-1.51967871485944,1.44439403715297e-24
42.9317269076305,-1.51967871485944,7.17898948040757e-25
43.0923694779116,-1.51967871485944,3.55572876208702e-25
43.2530120481928,-1.51967871485944,1.75506537308865e-25
43.4136546184739,-1.51967871485944,8.63314205966601e-26
43.574297188755,-1.51967871485944,4.23220611437217e-26
43.7349397590361,-1.51967871485944,2.06775153256583e-26
43.8955823293173,-1.51967871485944,1.00687293084692e-26
44.0562248995984,-1.51967871485944,4.88659986334255e-27
44.2168674698795,-1.51967871485944,2.36377204126888e-27
44.3775100401606,-1.51967871485944,1.13967725371883e-27
44.5381526104418,-1.51967871485944,5.47704487679133e-28
44.6987951807229,-1.51967871485944,2.62367104073459e-28
44.859437751004,-1.51967871485944,1.25279941629612e-28
45.0200803212851,-1.51967871485944,5.96311355196336e-29
45.1807228915663,-1.51967871485944,2.8293988712252e-29
45.3413654618474,-1.51967871485944,1.33830438693029e-29
45.5020080321285,-1.51967871485944,6.31052097220105e-30
45.6626506024096,-1.51967871485944,2.96643585989902e-30
45.8232931726908,-1.51967871485944,1.39018912089091e-30
45.9839357429719,-1.51967871485944,6.49518636312146e-31
46.144578313253,-1.51967871485944,3.02550366484676e-31
46.3052208835341,-1.51967871485944,1.40508148149806e-31
46.4658634538153,-1.51967871485944,6.50597542455213e-32
46.6265060240964,-1.51967871485944,3.00358294871767e-32
46.7871485943775,-1.51967871485944,1.38258635771164e-32
46.9477911646586,-1.51967871485944,6.34569733596853e-33
47.1084337349398,-1.51967871485944,2.90408831166908e-33
47.2690763052209,-1.51967871485944,1.32523377086802e-33
47.429718875502,-1.51967871485944,6.03026114982757e-34
47.5903614457831,-1.51967871485944,2.73620948276523e-34
47.7510040160643,-1.51967871485944,1.23805722975577e-34
47.9116465863454,-1.51967871485944,5.58622877513479e-35
48.0722891566265,-1.51967871485944,2.51357421482358e-35
48.2329317269076,-1.51967871485944,1.12789324687294e-35
48.3935742971888,-1.51967871485944,5.04726112314025e-36
48.5542168674699,-1.51967871485944,2.25249152098595e-36
48.714859437751,-1.51967871485944,1.00253191237724e-36
48.8755020080321,-1.51967871485944,4.45009057826953e-37
49.0361445783133,-1.51967871485944,1.97007596310575e-37
49.1967871485944,-1.51967871485944,8.69858000906149e-38
49.3574297188755,-1.51967871485944,3.8306523080274e-38
49.5180722891566,-1.51967871485944,1.68253351640015e-38
49.6787148594378,-1.51967871485944,7.37104205631907e-39
49.8393574297189,-1.51967871485944,3.22088865502848e-39
50,-1.51967871485944,1.40382056154578e-39
10,-1.50923694779116,1.6713174007799e-47
10.1606425702811,-1.50923694779116,6.51300591531665e-46
10.3212851405622,-1.50923694779116,2.15090175771903e-44
10.4819277108434,-1.50923694779116,6.10113390810333e-43
10.6425702811245,-1.50923694779116,1.50379923530476e-41
10.8032128514056,-1.50923694779116,3.25349147983714e-40
10.9638554216867,-1.50923694779116,6.2337346096444e-39
11.1244979919679,-1.50923694779116,1.06610629744614e-37
11.285140562249,-1.50923694779116,1.63888369973485e-36
11.4457831325301,-1.50923694779116,2.27885551590448e-35
11.6064257028112,-1.50923694779116,2.88244918263738e-34
11.7670682730924,-1.50923694779116,3.33353490153589e-33
11.9277108433735,-1.50923694779116,3.54133588667109e-32
12.0883534136546,-1.50923694779116,3.4705001228644e-31
12.2489959839357,-1.50923694779116,3.14970056749388e-30
12.4096385542169,-1.50923694779116,2.65675661563275e-29
12.570281124498,-1.50923694779116,2.08964116434266e-28
12.7309236947791,-1.50923694779116,1.53728225363215e-27
12.8915662650602,-1.50923694779116,1.06078104612569e-26
13.0522088353414,-1.50923694779116,6.88382854398489e-26
13.2128514056225,-1.50923694779116,4.21143996101815e-25
13.3734939759036,-1.50923694779116,2.43456435743398e-24
13.5341365461847,-1.50923694779116,1.33269885561243e-23
13.6947791164659,-1.50923694779116,6.92205373537852e-23
13.855421686747,-1.50923694779116,3.41782056180055e-22
14.0160642570281,-1.50923694779116,1.60711041859021e-21
14.1767068273092,-1.50923694779116,7.20859834139306e-21
14.3373493975904,-1.50923694779116,3.08923070744247e-20
14.4979919678715,-1.50923694779116,1.26675463263458e-19
14.6586345381526,-1.50923694779116,4.97726676795055e-19
14.8192771084337,-1.50923694779116,1.87640764995241e-18
14.9799196787149,-1.50923694779116,6.79599838681699e-18
15.140562248996,-1.50923694779116,2.36751935029017e-17
15.3012048192771,-1.50923694779116,7.94230947911211e-17
15.4618473895582,-1.50923694779116,2.56855002507876e-16
15.6224899598394,-1.50923694779116,8.0162253786642e-16
15.7831325301205,-1.50923694779116,2.41670928945328e-15
15.9437751004016,-1.50923694779116,7.04472426340661e-15
16.1044176706827,-1.50923694779116,1.98738936869494e-14
16.2650602409639,-1.50923694779116,5.4307335519562e-14
16.425702811245,-1.50923694779116,1.43863872111911e-13
16.5863453815261,-1.50923694779116,3.69750496273371e-13
16.7469879518072,-1.50923694779116,9.22701871356276e-13
16.9076305220884,-1.50923694779116,2.23731999565284e-12
17.0682730923695,-1.50923694779116,5.27490554119198e-12
17.2289156626506,-1.50923694779116,1.2100826286438e-11
17.3895582329317,-1.50923694779116,2.7027863176589e-11
17.5502008032129,-1.50923694779116,5.88134492246904e-11
17.710843373494,-1.50923694779116,1.24758926756595e-10
17.8714859437751,-1.50923694779116,2.58136160102636e-10
18.0321285140562,-1.50923694779116,5.21256382363211e-10
18.1927710843374,-1.50923694779116,1.0278120208996e-09
18.3534136546185,-1.50923694779116,1.97998540785836e-09
18.5140562248996,-1.50923694779116,3.72833287435166e-09
18.6746987951807,-1.50923694779116,6.86566684142208e-09
18.8353413654618,-1.50923694779116,1.23700083948257e-08
18.995983935743,-1.50923694779116,2.18159232210798e-08
19.1566265060241,-1.50923694779116,3.76776833012597e-08
19.3172690763052,-1.50923694779116,6.37508943298692e-08
19.4779116465863,-1.50923694779116,1.05720324754049e-07
19.6385542168675,-1.50923694779116,1.71899182457572e-07
19.7991967871486,-1.50923694779116,2.74157336265644e-07
19.9598393574297,-1.50923694779116,4.29041346060356e-07
20.1204819277108,-1.50923694779116,6.5906641911004e-07
20.281124497992,-1.50923694779116,9.94129157468442e-07
20.4417670682731,-1.50923694779116,1.47295110853321e-06
20.6024096385542,-1.50923694779116,2.14441928775543e-06
20.7630522088353,-1.50923694779116,3.06864554727791e-06
20.9236947791165,-1.50923694779116,4.3175283139917e-06
21.0843373493976,-1.50923694779116,5.97457561302166e-06
21.2449799196787,-1.50923694779116,8.13374574214802e-06
21.4056224899598,-1.50923694779116,1.08970890329789e-05
21.566265060241,-1.50923694779116,1.43710361290317e-05
21.7269076305221,-1.50923694779116,1.86612766497842e-05
21.8875502008032,-1.50923694779116,2.38663034882636e-05
22.0481927710843,-1.50923694779116,3.00698531196387e-05
22.2088353413655,-1.50923694779116,3.7332636487723e-05
22.3694779116466,-1.50923694779116,4.56839092472217e-05
22.5301204819277,-1.50923694779116,5.51135530890084e-05
22.6907630522088,-1.50923694779116,6.55654108730834e-05
22.85140562249,-1.50923694779116,7.69326204167459e-05
23.0120481927711,-1.50923694779116,8.90556148950816e-05
23.1726907630522,-1.50923694779116,0.000101723300868089
23.3333333333333,-1.50923694779116,0.000114677697163951
23.4939759036145,-1.50923694779116,0.000127622038368648
23.6546184738956,-1.50923694779116,0.000140232042739807
23.8152610441767,-1.50923694779116,0.000152169748140745
23.9759036144578,-1.50923694779116,0.000163099064105415
24.136546184739,-1.50923694779116,0.000172702002928961
24.2971887550201,-1.50923694779116,0.000180694459803034
24.4578313253012,-1.50923694779116,0.00018684042311622
24.6184738955823,-1.50923694779116,0.000190963610771765
24.7791164658635,-1.50923694779116,0.000192955734553991
24.9397590361446,-1.50923694779116,0.00019278086989175
25.1004016064257,-1.50923694779116,0.000190475723427569
25.2610441767068,-1.50923694779116,0.000186145912972711
25.421686746988,-1.50923694779116,0.000179958671891151
25.5823293172691,-1.50923694779116,0.000172132635437278
25.7429718875502,-1.50923694779116,0.000162925540177875
25.9036144578313,-1.50923694779116,0.000152620758571885
26.0642570281125,-1.50923694779116,0.000141513597769892
26.2248995983936,-1.50923694779116,0.000129898222151424
26.3855421686747,-1.50923694779116,0.000118055927402821
26.5461847389558,-1.50923694779116,0.000106245318966932
26.706827309237,-1.50923694779116,9.46947503003095e-05
26.8674698795181,-1.50923694779116,8.35971768245825e-05
27.0281124497992,-1.50923694779116,7.31073973705384e-05
27.1887550200803,-1.50923694779116,6.33414998136592e-05
27.3493975903614,-1.50923694779116,5.43782101544591e-05
27.5100401606426,-1.50923694779116,4.62617682356198e-05
27.6706827309237,-1.50923694779116,3.90059178755586e-05
27.8313253012048,-1.50923694779116,3.25986001193298e-05
27.9919678714859,-1.50923694779116,2.70069687656385e-05
28.1526104417671,-1.50923694779116,2.21823992007603e-05
28.3132530120482,-1.50923694779116,1.80652264660732e-05
28.4738955823293,-1.50923694779116,1.458901861228e-05
28.6345381526104,-1.50923694779116,1.16842601693745e-05
28.7951807228916,-1.50923694779116,9.2813829728563e-06
28.9558232931727,-1.50923694779116,7.31313429525893e-06
29.1164658634538,-1.50923694779116,5.71631349433657e-06
29.2771084337349,-1.50923694779116,4.43293783177709e-06
29.4377510040161,-1.50923694779116,3.41091643211122e-06
29.5983935742972,-1.50923694779116,2.60431996937351e-06
29.7590361445783,-1.50923694779116,1.97333443583577e-06
29.9196787148594,-1.50923694779116,1.48398225493492e-06
30.0803212851406,-1.50923694779116,1.10768497335186e-06
30.2409638554217,-1.50923694779116,8.20730513225797e-07
30.4016064257028,-1.50923694779116,6.03695890701729e-07
30.5622489959839,-1.50923694779116,4.40864482018715e-07
30.7228915662651,-1.50923694779116,3.19666085424455e-07
30.8835341365462,-1.50923694779116,2.30158635282672e-07
31.0441767068273,-1.50923694779116,1.64562680323781e-07
31.2048192771084,-1.50923694779116,1.16853662132974e-07
31.3654618473896,-1.50923694779116,8.24125140182689e-08
31.5261044176707,-1.50923694779116,5.7731955524248e-08
31.6867469879518,-1.50923694779116,4.01738556973946e-08
31.8473895582329,-1.50923694779116,2.77719417587194e-08
32.0080321285141,-1.50923694779116,1.90737148787432e-08
32.1686746987952,-1.50923694779116,1.30155030568456e-08
32.3293172690763,-1.50923694779116,8.82496700718233e-09
32.4899598393574,-1.50923694779116,5.94594691494267e-09
32.6506024096386,-1.50923694779116,3.98119677106598e-09
32.8112449799197,-1.50923694779116,2.64922807484731e-09
32.9718875502008,-1.50923694779116,1.7521291053904e-09
33.1325301204819,-1.50923694779116,1.15181154164547e-09
33.293172690763,-1.50923694779116,7.5264884532167e-10
33.4538152610442,-1.50923694779116,4.88906359015975e-10
33.6144578313253,-1.50923694779116,3.15723952774179e-10
33.7751004016064,-1.50923694779116,2.02704680353776e-10
33.9357429718875,-1.50923694779116,1.29395705921622e-10
34.0963855421687,-1.50923694779116,8.2129815766104e-11
34.2570281124498,-1.50923694779116,5.18359905857164e-11
34.4176706827309,-1.50923694779116,3.25338773208384e-11
34.578313253012,-1.50923694779116,2.03066390525203e-11
34.7389558232932,-1.50923694779116,1.26055457121017e-11
34.8995983935743,-1.50923694779116,7.78269221838059e-12
35.0602409638554,-1.50923694779116,4.77931375147683e-12
35.2208835341365,-1.50923694779116,2.91938419954148e-12
35.3815261044177,-1.50923694779116,1.77390027916723e-12
35.5421686746988,-1.50923694779116,1.07226289369307e-12
35.7028112449799,-1.50923694779116,6.44805969905775e-13
35.863453815261,-1.50923694779116,3.85774732872581e-13
36.0240963855422,-1.50923694779116,2.29634121204416e-13
36.1847389558233,-1.50923694779116,1.36005861997034e-13
36.3453815261044,-1.50923694779116,8.01526272433343e-14
36.5060240963855,-1.50923694779116,4.70042251749158e-14
36.6666666666667,-1.50923694779116,2.74305695872138e-14
36.8273092369478,-1.50923694779116,1.5930560584491e-14
36.9879518072289,-1.50923694779116,9.20756595299726e-15
37.14859437751,-1.50923694779116,5.29657516444744e-15
37.3092369477912,-1.50923694779116,3.03249906604121e-15
37.4698795180723,-1.50923694779116,1.72814389788571e-15
37.6305220883534,-1.50923694779116,9.80281987417756e-16
37.7911646586345,-1.50923694779116,5.53518311784455e-16
37.9518072289157,-1.50923694779116,3.11129023790335e-16
38.1124497991968,-1.50923694779116,1.74098126156974e-16
38.2730923694779,-1.50923694779116,9.69862001314234e-17
38.433734939759,-1.50923694779116,5.37904377365278e-17
38.5943775100402,-1.50923694779116,2.97027242481062e-17
38.7550200803213,-1.50923694779116,1.63305240183947e-17
38.9156626506024,-1.50923694779116,8.93990563006895e-18
39.0763052208835,-1.50923694779116,4.87316205737883e-18
39.2369477911647,-1.50923694779116,2.64514692057105e-18
39.3975903614458,-1.50923694779116,1.42976770269442e-18
39.5582329317269,-1.50923694779116,7.69614804664493e-19
39.718875502008,-1.50923694779116,4.12561694420753e-19
39.8795180722892,-1.50923694779116,2.20255652404809e-19
40.0401606425703,-1.50923694779116,1.17112382409608e-19
40.2008032128514,-1.50923694779116,6.20198760733563e-20
40.3614457831325,-1.50923694779116,3.27134119625821e-20
40.5220883534137,-1.50923694779116,1.71870770752768e-20
40.6827309236948,-1.50923694779116,8.99442950138893e-21
40.8433734939759,-1.50923694779116,4.68872370167852e-21
41.004016064257,-1.50923694779116,2.43477544875384e-21
41.1646586345382,-1.50923694779116,1.25950559393673e-21
41.3253012048193,-1.50923694779116,6.49070236001268e-22
41.4859437751004,-1.50923694779116,3.33232247485369e-22
41.6465863453815,-1.50923694779116,1.70443030979368e-22
41.8072289156626,-1.50923694779116,8.68563106513644e-23
41.9678714859438,-1.50923694779116,4.40987478090811e-23
42.1285140562249,-1.50923694779116,2.23083053221999e-23
42.289156626506,-1.50923694779116,1.12443636912241e-23
42.4497991967871,-1.50923694779116,5.6473351273047e-24
42.6104417670683,-1.50923694779116,2.82621275377752e-24
42.7710843373494,-1.50923694779116,1.40938892735168e-24
42.9317269076305,-1.50923694779116,7.00379660070972e-25
43.0923694779116,-1.50923694779116,3.46836404637344e-25
43.2530120481928,-1.50923694779116,1.71165401162203e-25
43.4136546184739,-1.50923694779116,8.41819505899143e-26
43.574297188755,-1.50923694779116,4.12615072175354e-26
43.7349397590361,-1.50923694779116,2.01560564482768e-26
43.8955823293173,-1.50923694779116,9.81322060349816e-27
44.0562248995984,-1.50923694779116,4.76183224803747e-27
44.2168674698795,-1.50923694779116,2.30305359764421e-27
44.3775100401606,-1.50923694779116,1.11022803002234e-27
44.5381526104418,-1.50923694779116,5.33468970318865e-28
44.6987951807229,-1.50923694779116,2.55508584093809e-28
44.859437751004,-1.50923694779116,1.21986448814077e-28
45.0200803212851,-1.50923694779116,5.80547463108726e-29
45.1807228915663,-1.50923694779116,2.75419127276829e-29
45.3413654618474,-1.50923694779116,1.30253903571316e-29
45.5020080321285,-1.50923694779116,6.14097924509643e-30
45.6626506024096,-1.50923694779116,2.88632069345103e-30
45.8232931726908,-1.50923694779116,1.35245037531395e-30
45.9839357429719,-1.50923694779116,6.31796944064924e-31
46.144578313253,-1.50923694779116,2.94254185373583e-31
46.3052208835341,-1.50923694779116,1.36636314144024e-31
46.4658634538153,-1.50923694779116,6.32582688350053e-32
46.6265060240964,-1.50923694779116,2.92001683551451e-32
46.7871485943775,-1.50923694779116,1.34393854760903e-32
46.9477911646586,-1.50923694779116,6.16749044465243e-33
47.1084337349398,-1.50923694779116,2.82215913690953e-33
47.2690763052209,-1.50923694779116,1.28767800686314e-33
47.429718875502,-1.50923694779116,5.8586095331587e-34
47.5903614457831,-1.50923694779116,2.65798157734963e-34
47.7510040160643,-1.50923694779116,1.20250825036739e-34
47.9116465863454,-1.50923694779116,5.42514447300476e-35
48.0722891566265,-1.50923694779116,2.44078804510808e-35
48.2329317269076,-1.50923694779116,1.09509709522711e-35
48.3935742971888,-1.50923694779116,4.89989963737295e-36
48.5542168674699,-1.50923694779116,2.18646159724852e-36
48.714859437751,-1.50923694779116,9.73026491525334e-37
48.8755020080321,-1.50923694779116,4.31860580386225e-37
49.0361445783133,-1.50923694779116,1.91164136278429e-37
49.1967871485944,-1.50923694779116,8.439583515348e-38
49.3574297188755,-1.50923694779116,3.71616561021853e-38
49.5180722891566,-1.50923694779116,1.63206023214591e-38
49.6787148594378,-1.50923694779116,7.14910927385035e-39
49.8393574297189,-1.50923694779116,3.12355958172059e-39
50,-1.50923694779116,1.36124770906213e-39
10,-1.49879518072289,3.05106389028175e-47
10.1606425702811,-1.49879518072289,1.14470819817254e-45
10.3212851405622,-1.49879518072289,3.65398225038156e-44
10.4819277108434,-1.49879518072289,1.0051740129922e-42
10.6425702811245,-1.49879518072289,2.40962473268141e-41
10.8032128514056,-1.49879518072289,5.08291329175182e-40
10.9638554216867,-1.49879518072289,9.5159050299719e-39
11.1244979919679,-1.49879518072289,1.59316443330585e-37
11.285140562249,-1.49879518072289,2.40153570442316e-36
11.4457831325301,-1.49879518072289,3.27928403360654e-35
11.6064257028112,-1.49879518072289,4.07864519126056e-34
11.7670682730924,-1.49879518072289,4.64367839705319e-33
11.9277108433735,-1.49879518072289,4.86167936044222e-32
12.0883534136546,-1.49879518072289,4.69989036101902e-31
12.2489959839357,-1.49879518072289,4.21130538543327e-30
12.4096385542169,-1.49879518072289,3.50987886958519e-29
12.570281124498,-1.49879518072289,2.72970613532618e-28
12.7309236947791,-1.49879518072289,1.98694518210866e-27
12.8915662650602,-1.49879518072289,1.35739645544432e-26
13.0522088353414,-1.49879518072289,8.72567829993462e-26
13.2128514056225,-1.49879518072289,5.29064480485479e-25
13.3734939759036,-1.49879518072289,3.0325768818028e-24
13.5341365461847,-1.49879518072289,1.64673479031383e-23
13.6947791164659,-1.49879518072289,8.48794289733405e-23
13.855421686747,-1.49879518072289,4.16059008216172e-22
14.0160642570281,-1.49879518072289,1.94285613209044e-21
14.1767068273092,-1.49879518072289,8.65716749340766e-21
14.3373493975904,-1.49879518072289,3.68669209448145e-20
14.4979919678715,-1.49879518072289,1.50266954690346e-19
14.6586345381526,-1.49879518072289,5.87031590433814e-19
14.8192771084337,-1.49879518072289,2.20092509593259e-18
14.9799196787149,-1.49879518072289,7.92939772701787e-18
15.140562248996,-1.49879518072289,2.74842967132095e-17
15.3012048192771,-1.49879518072289,9.17554244784738e-17
15.4618473895582,-1.49879518072289,2.95359777285153e-16
15.6224899598394,-1.49879518072289,9.17680220357756e-16
15.7831325301205,-1.49879518072289,2.7547317252901e-15
15.9437751004016,-1.49879518072289,7.99693477291737e-15
16.1044176706827,-1.49879518072289,2.24705944069188e-14
16.2650602409639,-1.49879518072289,6.11682382865373e-14
16.425702811245,-1.49879518072289,1.61441663494471e-13
16.5863453815261,-1.49879518072289,4.13453316836225e-13
16.7469879518072,-1.49879518072289,1.02822344386147e-12
16.9076305220884,-1.49879518072289,2.48493161798621e-12
17.0682730923695,-1.49879518072289,5.8399696454882e-12
17.2289156626506,-1.49879518072289,1.33557245985409e-11
17.3895582329317,-1.49879518072289,2.97416739320146e-11
17.5502008032129,-1.49879518072289,6.45318732065026e-11
17.710843373494,-1.49879518072289,1.36506671199761e-10
17.8714859437751,-1.49879518072289,2.81679066414756e-10
18.0321285140562,-1.49879518072289,5.67306442306663e-10
18.1927710843374,-1.49879518072289,1.11577367738426e-09
18.3534136546185,-1.49879518072289,2.14414643229814e-09
18.5140562248996,-1.49879518072289,4.02781628936259e-09
18.6746987951807,-1.49879518072289,7.3999934183903e-09
18.8353413654618,-1.49879518072289,1.33027689882204e-08
18.995983935743,-1.49879518072289,2.34097987504225e-08
19.1566265060241,-1.49879518072289,4.03448142708053e-08
19.3172690763052,-1.49879518072289,6.8123282949717e-08
19.4779116465863,-1.49879518072289,1.12745391746288e-07
19.6385542168675,-1.49879518072289,1.82965589483418e-07
19.7991967871486,-1.49879518072289,2.91255480289131e-07
19.9598393574297,-1.49879518072289,4.54961282975744e-07
20.1204819277108,-1.49879518072289,6.97633164817339e-07
20.281124497992,-1.49879518072289,1.05047121984088e-06
20.4417670682731,-1.49879518072289,1.55379274965391e-06
20.6024096385542,-1.49879518072289,2.25838063755111e-06
20.7630522088353,-1.49879518072289,3.22652777072937e-06
20.9236947791165,-1.49879518072289,4.53255431390779e-06
21.0843373493976,-1.49879518072289,6.26255118768751e-06
21.2449799196787,-1.49879518072289,8.51310280292225e-06
21.4056224899598,-1.49879518072289,1.13887725078923e-05
21.566265060241,-1.49879518072289,1.49982004450172e-05
21.7269076305221,-1.49879518072289,1.94487667467547e-05
21.8875502008032,-1.49879518072289,2.48399091909702e-05
22.0481927710843,-1.49879518072289,3.12553437495476e-05
22.2088353413655,-1.49879518072289,3.87546035279744e-05
22.3694779116466,-1.49879518072289,4.7364466757048e-05
22.5301204819277,-1.49879518072289,5.70709660424587e-05
22.6907630522088,-1.49879518072289,6.78127381463681e-05
22.85140562249,-1.49879518072289,7.9476469406797e-05
23.0120481927711,-1.49879518072289,9.18951068644242e-05
23.1726907630522,-1.49879518072289,0.000104849339026311
