"alpha","beta","log_likelihood"
0.977642991565947,19.4079697118304,38408.201115647
1.01459856856672,19.4079697118304,38311.112709685
1.0515541455675,19.4079697118304,38179.8644658997
1.08850972256827,19.4079697118304,38016.2382150078
1.12546529956905,19.4079697118304,37821.8550497545
1.16242087656982,19.4079697118304,37598.1951971355
1.1993764535706,19.4079697118304,37346.6148437668
1.23633203057137,19.4079697118304,37068.3604637635
1.27328760757214,19.4079697118304,36764.5810857584
1.31024318457292,19.4079697118304,36436.3388487123
1.34719876157369,19.4079697118304,36084.6181284924
1.38415433857447,19.4079697118304,35710.3334641242
1.42110991557524,19.4079697118304,35314.336470709
1.45806549257602,19.4079697118304,34897.421892653
1.49502106957679,19.4079697118304,34460.332924163
1.53197664657757,19.4079697118304,34003.7659024625
1.56893222357834,19.4079697118304,33528.3744617571
1.60588780057912,19.4079697118304,33034.7732217826
1.64284337757989,19.4079697118304,32523.541073145
1.67979895458067,19.4079697118304,31995.2241120874
1.71675453158144,19.4079697118304,31450.3382694032
1.75371010858222,19.4079697118304,30889.3716716376
1.79066568558299,19.4079697118304,30312.7867672316
1.82762126258376,19.4079697118304,29721.0222456597
1.86457683958454,19.4079697118304,29114.4947737483
1.90153241658531,19.4079697118304,28493.6005700868
1.93848799358609,19.4079697118304,27858.7168356823
1.97544357058686,19.4079697118304,27210.2030566453
2.01239914758764,19.4079697118304,26548.4021926882
2.04935472458841,19.4079697118304,25873.6417634967
2.08631030158919,19.4079697118304,25186.2348435539
2.12326587858996,19.4079697118304,24486.4809747268
2.16022145559074,19.4079697118304,23774.6670048233
2.19717703259151,19.4079697118304,23051.0678593761
2.23413260959229,19.4079697118304,22315.9472530811
2.27108818659306,19.4079697118304,21569.558346601
2.30804376359383,19.4079697118304,20812.1443538108
2.34499934059461,19.4079697118304,20043.9391040165
2.38195491759538,19.4079697118304,19265.1675631936
2.41891049459616,19.4079697118304,18476.0463178667
2.45586607159693,19.4079697118304,17676.7840248802
2.49282164859771,19.4079697118304,16867.5818299793
2.52977722559848,19.4079697118304,16048.6337578274
2.56673280259926,19.4079697118304,15220.1270758296
2.60368837960003,19.4079697118304,14382.2426339015
2.64064395660081,19.4079697118304,13535.155182117
2.67759953360158,19.4079697118304,12679.0336679883
2.71455511060236,19.4079697118304,11814.0415149694
2.75151068760313,19.4079697118304,10940.3368836262
2.7884662646039,19.4079697118304,10058.0729167877
2.82542184160468,19.4079697118304,9167.3979698782
2.86237741860545,19.4079697118304,8268.45582752106
2.89933299560623,19.4079697118304,7361.38590741293
2.936288572607,19.4079697118304,6446.323452382
2.97324414960778,19.4079697118304,5523.39971146619
3.01019972660855,19.4079697118304,4592.7421107778
3.04715530360933,19.4079697118304,3654.47441485923
3.0841108806101,19.4079697118304,2708.71687917561
3.12106645761088,19.4079697118304,1755.58639434109
3.15802203461165,19.4079697118304,795.196622624962
3.19497761161243,19.4079697118304,-172.341872754596
3.2319331886132,19.4079697118304,-1146.92150508476
3.26888876561398,19.4079697118304,-2128.4375479274
3.30584434261475,19.4079697118304,-3116.78802480656
3.34279991961552,19.4079697118304,-4111.87360444325
3.3797554966163,19.4079697118304,-5113.59750119731
3.41671107361707,19.4079697118304,-6121.86538039826
3.45366665061785,19.4079697118304,-7136.58526827052
3.49062222761862,19.4079697118304,-8157.66746618075
3.5275778046194,19.4079697118304,-9185.02446895169
3.56453338162017,19.4079697118304,-10218.5708870062
3.60148895862095,19.4079697118304,-11258.2233721216
3.63844453562172,19.4079697118304,-12303.900546589
3.6754001126225,19.4079697118304,-13355.5229355837
3.71235568962327,19.4079697118304,-14413.0129025716
3.74931126662405,19.4079697118304,-15476.2945875805
3.78626684362482,19.4079697118304,-16545.2938481831
3.8232224206256,19.4079697118304,-17619.938203043
3.86017799762637,19.4079697118304,-18700.1567778887
3.89713357462714,19.4079697118304,-19785.8802537864
3.93408915162792,19.4079697118304,-20877.0408175909
3.97104472862869,19.4079697118304,-21973.5721144627
4.00800030562947,19.4079697118304,-23075.4092023451
4.04495588263024,19.4079697118304,-24182.4885083012
4.08191145963102,19.4079697118304,-25294.7477866175
4.11886703663179,19.4079697118304,-26412.1260785874
4.15582261363257,19.4079697118304,-27534.5636738893
4.19277819063334,19.4079697118304,-28662.0020734834
4.22973376763412,19.4079697118304,-29794.3839539532
4.26668934463489,19.4079697118304,-30931.6531332215
4.30364492163567,19.4079697118304,-32073.7545375776
4.34060049863644,19.4079697118304,-33220.6341699517
4.37755607563721,19.4079697118304,-34372.2390793797
4.41451165263799,19.4079697118304,-35528.517331603
4.45146722963876,19.4079697118304,-36689.417980752
4.48842280663954,19.4079697118304,-37854.8910420623
4.52537838364031,19.4079697118304,-39024.8874655792
4.56233396064109,19.4079697118304,-40199.3591108054
4.59928953764186,19.4079697118304,-41378.2587222499
4.63624511464264,19.4079697118304,-42561.5399058385
4.67320069164341,19.4079697118304,-43749.1571061507
4.71015626864419,19.4079697118304,-44941.0655844432
4.74711184564496,19.4079697118304,-46137.2213974305
4.78406742264574,19.4079697118304,-47337.5813767879
4.82102299964651,19.4079697118304,-48542.1031093471
4.85797857664728,19.4079697118304,-49750.7449179566
4.89493415364806,19.4079697118304,-50963.4658429781
4.93188973064883,19.4079697118304,-52180.2256243924
4.96884530764961,19.4079697118304,-53400.9846844926
5.00580088465038,19.4079697118304,-54625.7041111374
5.04275646165116,19.4079697118304,-55854.3456415445
5.07971203865193,19.4079697118304,-57086.8716466021
5.11666761565271,19.4079697118304,-58323.2451156771
5.15362319265348,19.4079697118304,-59563.429641902
5.19057876965426,19.4079697118304,-60807.3894079204
5.22753434665503,19.4079697118304,-62055.0891720751
5.26448992365581,19.4079697118304,-63306.4942550202
5.30144550065658,19.4079697118304,-64561.570526742
5.33840107765736,19.4079697118304,-65820.2843939734
5.37535665465813,19.4079697118304,-67082.6027879864
5.4123122316589,19.4079697118304,-68348.4931527493
5.44926780865968,19.4079697118304,-69617.9234334349
5.48622338566045,19.4079697118304,-70890.8620652664
5.52317896266123,19.4079697118304,-72167.2779626899
5.560134539662,19.4079697118304,-73447.1405088602
5.59709011666278,19.4079697118304,-74730.4195454298
5.63404569366355,19.4079697118304,-76017.0853626298
5.67100127066433,19.4079697118304,-77307.1086896327
5.7079568476651,19.4079697118304,-78600.4606851867
5.74491242466588,19.4079697118304,-79897.1129285128
5.78186800166665,19.4079697118304,-81197.0374104543
5.81882357866743,19.4079697118304,-82500.2065248718
5.8557791556682,19.4079697118304,-83806.5930602736
5.89273473266898,19.4079697118304,-85116.1701916752
5.92969030966975,19.4079697118304,-86428.911472678
5.96664588667052,19.4079697118304,-87744.790827762
6.0036014636713,19.4079697118304,-89063.7825447844
6.04055704067207,19.4079697118304,-90385.8612676769
6.07751261767285,19.4079697118304,-91711.0019893366
6.11446819467362,19.4079697118304,-93039.1800447017
6.1514237716744,19.4079697118304,-94370.3711040092
6.18837934867517,19.4079697118304,-95704.5511662258
6.22533492567595,19.4079697118304,-97041.6965526488
6.26229050267672,19.4079697118304,-98381.7839006697
6.2992460796775,19.4079697118304,-99724.7901576962
6.33620165667827,19.4079697118304,-101070.692575228
6.37315723367905,19.4079697118304,-102419.468703082
6.41011281067982,19.4079697118304,-103771.096383758
0.534176067556652,20.58745958382,35804.38390106
0.571131644557426,20.58745958382,36404.9090345583
0.608087221558201,20.58745958382,36920.0237629211
0.645042798558976,20.58745958382,37358.2425677892
0.68199837555975,20.58745958382,37726.7195156417
0.718953952560525,20.58745958382,38031.5314399264
0.7559095295613,20.58745958382,38277.8904533145
0.792865106562074,20.58745958382,38470.3060132184
0.829820683562849,20.58745958382,38612.7103107675
0.866776260563624,20.58745958382,38708.5565525116
0.903731837564398,20.58745958382,38760.8969077201
0.940687414565173,20.58745958382,38772.4449949758
